Població de fet per municipis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDTaula,306,,,"1497,1515 i 1553  es refereix a focs",,,,,,,,,,,,,,,,,,,,,,,,,
Font,Censos i padrons,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Àmbit,Catalunya,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Escala,Municipis,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Període,1497-91,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Variables,Nom,Classificació,Descripció,,,,,,,,,,,,,,,,,,,,,,,,,,
,Provincia,ProvinciaCat,Província,,,,,,,,,,,,,,,,,,,,,,,,,,
,Comarca,Comarca41,comarca,,,,,,,,,,,,,,,,,,,,,,,,,,
,Municipi,MunicipiCatHist,Municipi,,,,,,,,,,,,,,,,,,,,,,,,,,
,Any,Any1497-91,Any,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dades,A19:E23569,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROVINCIA,COMARCA,MUNICIPI,ANY,POBLACIÓ,,,,,,,,,,,,,,,,,,,,,,,,,
25,4,25906,1920,1203,,,,,,,,,,,,,,,,,,,,,,,,,
25,4,25906,1930,1242,,,,,,,,,,,,,,,,,,,,,,,,,
25,4,25906,1936,1300,,,,,,,,,,,,,,,,,,,,,,,,,
25,4,25906,1940,1064,,,,,,,,,,,,,,,,,,,,,,,,,
25,4,25906,1945,1043,,,,,,,,,,,,,,,,,,,,,,,,,
25,4,25906,1950,1030,,,,,,,,,,,,,,,,,,,,,,,,,
25,4,25906,1955,1009,,,,,,,,,,,,,,,,,,,,,,,,,
25,4,25906,1960,865,,,,,,,,,,,,,,,,,,,,,,,,,
25,4,25906,1965,629,,,,,,,,,,,,,,,,,,,,,,,,,
25,4,25906,1970,458,,,,,,,,,,,,,,,,,,,,,,,,,
25,4,25906,1975,346,,,,,,,,,,,,,,,,,,,,,,,,,
25,4,25906,1981,272,,,,,,,,,,,,,,,,,,,,,,,,,
25,4,25906,1986,234,,,,,,,,,,,,,,,,,,,,,,,,,
25,4,25906,1991,232,,,,,,,,,,,,,,,,,,,,,,,,,
25,32,25907,1497,68,,,,,,,,,,,,,,,,,,,,,,,,,
25,32,25907,1515,110,,,,,,,,,,,,,,,,,,,,,,,,,
25,32,25907,1553,106,,,,,,,,,,,,,,,,,,,,,,,,,
25,32,25907,1717,672,,,,,,,,,,,,,,,,,,,,,,,,,
25,32,25907,1787,666,,,,,,,,,,,,,,,,,,,,,,,,,
25,32,25907,1857,2524,,,,,,,,,,,,,,,,,,,,,,,,,
25,32,25907,1860,2471,,,,,,,,,,,,,,,,,,,,,,,,,
25,32,25907,1877,2395,,,,,,,,,,,,,,,,,,,,,,,,,
25,32,25907,1887,2580,,,,,,,,,,,,,,,,,,,,,,,,,
25,32,25907,1900,2200,,,,,,,,,,,,,,,,,,,,,,,,,
25,32,25907,1910,2059,,,,,,,,,,,,,,,,,,,,,,,,,
25,32,25907,1920,1986,,,,,,,,,,,,,,,,,,,,,,,,,
25,32,25907,1930,1899,,,,,,,,,,,,,,,,,,,,,,,,,
25,32,25907,1936,1913,,,,,,,,,,,,,,,,,,,,,,,,,
25,32,25907,1940,1843,,,,,,,,,,,,,,,,,,,,,,,,,
25,32,25907,1945,1884,,,,,,,,,,,,,,,,,,,,,,,,,
25,32,25907,1950,1792,,,,,,,,,,,,,,,,,,,,,,,,,
25,32,25907,1955,1710,,,,,,,,,,,,,,,,,,,,,,,,,
25,32,25907,1960,1495,,,,,,,,,,,,,,,,,,,,,,,,,
25,32,25907,1965,1221,,,,,,,,,,,,,,,,,,,,,,,,,
25,32,25907,1970,1111,,,,,,,,,,,,,,,,,,,,,,,,,
25,32,25907,1975,906,,,,,,,,,,,,,,,,,,,,,,,,,
25,32,25907,1981,725,,,,,,,,,,,,,,,,,,,,,,,,,
25,32,25907,1986,726,,,,,,,,,,,,,,,,,,,,,,,,,
25,32,25907,1991,728,,,,,,,,,,,,,,,,,,,,,,,,,
25,4,25908,1497,9,,,,,,,,,,,,,,,,,,,,,,,,,
25,4,25908,1515,8,,,,,,,,,,,,,,,,,,,,,,,,,
25,4,25908,1553,66,,,,,,,,,,,,,,,,,,,,,,,,,
25,4,25908,1717,154,,,,,,,,,,,,,,,,,,,,,,,,,
25,4,25908,1787,268,,,,,,,,,,,,,,,,,,,,,,,,,
25,4,25908,1857,1240,,,,,,,,,,,,,,,,,,,,,,,,,
25,4,25908,1860,1497,,,,,,,,,,,,,,,,,,,,,,,,,
25,4,25908,1877,1337,,,,,,,,,,,,,,,,,,,,,,,,,
25,4,25908,1887,1327,,,,,,,,,,,,,,,,,,,,,,,,,
25,4,25908,1900,940,,,,,,,,,,,,,,,,,,,,,,,,,
25,4,25908,1910,999,,,,,,,,,,,,,,,,,,,,,,,,,
25,4,25908,1920,998,,,,,,,,,,,,,,,,,,,,,,,,,
25,4,25908,1930,1089,,,,,,,,,,,,,,,,,,,,,,,,,
25,4,25908,1936,989,,,,,,,,,,,,,,,,,,,,,,,,,
25,4,25908,1940,1024,,,,,,,,,,,,,,,,,,,,,,,,,
25,4,25908,1945,1038,,,,,,,,,,,,,,,,,,,,,,,,,
25,4,25908,1950,920,,,,,,,,,,,,,,,,,,,,,,,,,
25,4,25908,1955,850,,,,,,,,,,,,,,,,,,,,,,,,,
25,4,25908,1960,784,,,,,,,,,,,,,,,,,,,,,,,,,
25,4,25908,1965,683,,,,,,,,,,,,,,,,,,,,,,,,,
25,4,25908,1970,576,,,,,,,,,,,,,,,,,,,,,,,,,
25,4,25908,1975,459,,,,,,,,,,,,,,,,,,,,,,,,,
25,4,25908,1981,409,,,,,,,,,,,,,,,,,,,,,,,,,
25,4,25908,1986,377,,,,,,,,,,,,,,,,,,,,,,,,,
25,4,25908,1991,347,,,,,,,,,,,,,,,,,,,,,,,,,
25,4,25909,1497,45,,,,,,,,,,,,,,,,,,,,,,,,,
25,4,25909,1515,45,,,,,,,,,,,,,,,,,,,,,,,,,
25,4,25909,1553,57,,,,,,,,,,,,,,,,,,,,,,,,,
25,4,25909,1717,430,,,,,,,,,,,,,,,,,,,,,,,,,
25,4,25909,1787,518,,,,,,,,,,,,,,,,,,,,,,,,,
25,4,25909,1857,1576,,,,,,,,,,,,,,,,,,,,,,,,,
25,4,25909,1860,1761,,,,,,,,,,,,,,,,,,,,,,,,,
25,4,25909,1877,1299,,,,,,,,,,,,,,,,,,,,,,,,,
25,4,25909,1887,885,,,,,,,,,,,,,,,,,,,,,,,,,
25,4,25909,1900,792,,,,,,,,,,,,,,,,,,,,,,,,,
25,4,25909,1910,752,,,,,,,,,,,,,,,,,,,,,,,,,
25,4,25909,1920,657,,,,,,,,,,,,,,,,,,,,,,,,,
25,4,25909,1930,854,,,,,,,,,,,,,,,,,,,,,,,,,
25,4,25909,1936,822,,,,,,,,,,,,,,,,,,,,,,,,,
25,4,25909,1940,819,,,,,,,,,,,,,,,,,,,,,,,,,
25,4,25909,1945,777,,,,,,,,,,,,,,,,,,,,,,,,,
25,4,25909,1950,731,,,,,,,,,,,,,,,,,,,,,,,,,
25,4,25909,1955,1638,,,,,,,,,,,,,,,,,,,,,,,,,
25,4,25909,1960,469,,,,,,,,,,,,,,,,,,,,,,,,,
25,4,25909,1965,325,,,,,,,,,,,,,,,,,,,,,,,,,
25,4,25909,1970,189,,,,,,,,,,,,,,,,,,,,,,,,,
25,4,25909,1975,151,,,,,,,,,,,,,,,,,,,,,,,,,
25,4,25909,1981,157,,,,,,,,,,,,,,,,,,,,,,,,,
25,4,25909,1986,160,,,,,,,,,,,,,,,,,,,,,,,,,
25,4,25909,1991,167,,,,,,,,,,,,,,,,,,,,,,,,,
25,4,25910,1497,26,,,,,,,,,,,,,,,,,,,,,,,,,
25,4,25910,1515,26,,,,,,,,,,,,,,,,,,,,,,,,,
25,4,25910,1553,47,,,,,,,,,,,,,,,,,,,,,,,,,
25,4,25910,1717,287,,,,,,,,,,,,,,,,,,,,,,,,,
25,4,25910,1787,296,,,,,,,,,,,,,,,,,,,,,,,,,
25,4,25910,1857,1229,,,,,,,,,,,,,,,,,,,,,,,,,
25,4,25910,1860,1200,,,,,,,,,,,,,,,,,,,,,,,,,
25,4,25910,1877,794,,,,,,,,,,,,,,,,,,,,,,,,,
25,4,25910,1887,717,,,,,,,,,,,,,,,,,,,,,,,,,
25,4,25910,1900,537,,,,,,,,,,,,,,,,,,,,,,,,,
25,4,25910,1910,539,,,,,,,,,,,,,,,,,,,,,,,,,
25,4,25910,1920,425,,,,,,,,,,,,,,,,,,,,,,,,,
25,4,25910,1930,356,,,,,,,,,,,,,,,,,,,,,,,,,
25,4,25910,1936,314,,,,,,,,,,,,,,,,,,,,,,,,,
25,4,25910,1940,313,,,,,,,,,,,,,,,,,,,,,,,,,
25,4,25910,1945,298,,,,,,,,,,,,,,,,,,,,,,,,,
25,4,25910,1950,288,,,,,,,,,,,,,,,,,,,,,,,,,
25,4,25910,1955,304,,,,,,,,,,,,,,,,,,,,,,,,,
25,4,25910,1960,272,,,,,,,,,,,,,,,,,,,,,,,,,
25,4,25910,1965,202,,,,,,,,,,,,,,,,,,,,,,,,,
25,4,25910,1970,180,,,,,,,,,,,,,,,,,,,,,,,,,
25,4,25910,1975,134,,,,,,,,,,,,,,,,,,,,,,,,,
25,4,25910,1981,133,,,,,,,,,,,,,,,,,,,,,,,,,
25,4,25910,1986,134,,,,,,,,,,,,,,,,,,,,,,,,,
25,4,25910,1991,145,,,,,,,,,,,,,,,,,,,,,,,,,
25,32,25911,1497,98,,,,,,,,,,,,,,,,,,,,,,,,,
25,32,25911,1515,74,,,,,,,,,,,,,,,,,,,,,,,,,
25,32,25911,1553,113,,,,,,,,,,,,,,,,,,,,,,,,,
25,32,25911,1717,473,,,,,,,,,,,,,,,,,,,,,,,,,
25,32,25911,1787,556,,,,,,,,,,,,,,,,,,,,,,,,,
25,32,25911,1857,1699,,,,,,,,,,,,,,,,,,,,,,,,,
25,32,25911,1860,1671,,,,,,,,,,,,,,,,,,,,,,,,,
25,32,25911,1877,1614,,,,,,,,,,,,,,,,,,,,,,,,,
25,32,25911,1887,1676,,,,,,,,,,,,,,,,,,,,,,,,,
25,32,25911,1900,1524,,,,,,,,,,,,,,,,,,,,,,,,,
25,32,25911,1910,1440,,,,,,,,,,,,,,,,,,,,,,,,,
25,32,25911,1920,1482,,,,,,,,,,,,,,,,,,,,,,,,,
25,32,25911,1930,1436,,,,,,,,,,,,,,,,,,,,,,,,,
25,32,25911,1936,1416,,,,,,,,,,,,,,,,,,,,,,,,,
25,32,25911,1940,1375,,,,,,,,,,,,,,,,,,,,,,,,,
25,32,25911,1945,1290,,,,,,,,,,,,,,,,,,,,,,,,,
25,32,25911,1950,1374,,,,,,,,,,,,,,,,,,,,,,,,,
25,32,25911,1955,1232,,,,,,,,,,,,,,,,,,,,,,,,,
25,32,25911,1960,1094,,,,,,,,,,,,,,,,,,,,,,,,,
25,32,25911,1965,1006,,,,,,,,,,,,,,,,,,,,,,,,,
25,32,25911,1970,871,,,,,,,,,,,,,,,,,,,,,,,,,
25,32,25911,1975,802,,,,,,,,,,,,,,,,,,,,,,,,,
25,32,25911,1981,791,,,,,,,,,,,,,,,,,,,,,,,,,
25,32,25911,1986,742,,,,,,,,,,,,,,,,,,,,,,,,,
25,32,25911,1991,593,,,,,,,,,,,,,,,,,,,,,,,,,
43,1,43001,1497,24,,,,,,,,,,,,,,,,,,,,,,,,,
43,1,43001,1515,37,,,,,,,,,,,,,,,,,,,,,,,,,
43,1,43001,1553,33,,,,,,,,,,,,,,,,,,,,,,,,,
43,1,43001,1717,261,,,,,,,,,,,,,,,,,,,,,,,,,
43,1,43001,1787,561,,,,,,,,,,,,,,,,,,,,,,,,,
43,1,43001,1857,1943,,,,,,,,,,,,,,,,,,,,,,,,,
43,1,43001,1860,2053,,,,,,,,,,,,,,,,,,,,,,,,,
43,1,43001,1877,2113,,,,,,,,,,,,,,,,,,,,,,,,,
43,1,43001,1887,2498,,,,,,,,,,,,,,,,,,,,,,,,,
43,1,43001,1900,1902,,,,,,,,,,,,,,,,,,,,,,,,,
43,1,43001,1910,1911,,,,,,,,,,,,,,,,,,,,,,,,,
43,1,43001,1920,1768,,,,,,,,,,,,,,,,,,,,,,,,,
43,1,43001,1930,1535,,,,,,,,,,,,,,,,,,,,,,,,,
43,1,43001,1936,1535,,,,,,,,,,,,,,,,,,,,,,,,,
43,1,43001,1940,1475,,,,,,,,,,,,,,,,,,,,,,,,,
43,1,43001,1945,1357,,,,,,,,,,,,,,,,,,,,,,,,,
43,1,43001,1950,1405,,,,,,,,,,,,,,,,,,,,,,,,,
43,1,43001,1955,1349,,,,,,,,,,,,,,,,,,,,,,,,,
43,1,43001,1960,1069,,,,,,,,,,,,,,,,,,,,,,,,,
43,1,43001,1965,903,,,,,,,,,,,,,,,,,,,,,,,,,
43,1,43001,1970,766,,,,,,,,,,,,,,,,,,,,,,,,,
43,1,43001,1975,616,,,,,,,,,,,,,,,,,,,,,,,,,
43,1,43001,1981,604,,,,,,,,,,,,,,,,,,,,,,,,,
43,1,43001,1986,609,,,,,,,,,,,,,,,,,,,,,,,,,
43,1,43001,1991,603,,,,,,,,,,,,,,,,,,,,,,,,,
43,12,43002,1497,15,,,,,,,,,,,,,,,,,,,,,,,,,
43,12,43002,1515,19,,,,,,,,,,,,,,,,,,,,,,,,,
43,12,43002,1553,23,,,,,,,,,,,,,,,,,,,,,,,,,
43,12,43002,1717,272,,,,,,,,,,,,,,,,,,,,,,,,,
43,12,43002,1787,192,,,,,,,,,,,,,,,,,,,,,,,,,
43,12,43002,1857,1085,,,,,,,,,,,,,,,,,,,,,,,,,
43,12,43002,1860,1136,,,,,,,,,,,,,,,,,,,,,,,,,
43,12,43002,1877,1032,,,,,,,,,,,,,,,,,,,,,,,,,
43,12,43002,1887,1081,,,,,,,,,,,,,,,,,,,,,,,,,
43,12,43002,1900,1118,,,,,,,,,,,,,,,,,,,,,,,,,
43,12,43002,1910,943,,,,,,,,,,,,,,,,,,,,,,,,,
43,12,43002,1920,871,,,,,,,,,,,,,,,,,,,,,,,,,
43,12,43002,1930,778,,,,,,,,,,,,,,,,,,,,,,,,,
43,12,43002,1936,743,,,,,,,,,,,,,,,,,,,,,,,,,
43,12,43002,1940,639,,,,,,,,,,,,,,,,,,,,,,,,,
43,12,43002,1945,580,,,,,,,,,,,,,,,,,,,,,,,,,
43,12,43002,1950,551,,,,,,,,,,,,,,,,,,,,,,,,,
43,12,43002,1955,562,,,,,,,,,,,,,,,,,,,,,,,,,
43,12,43002,1960,572,,,,,,,,,,,,,,,,,,,,,,,,,
43,12,43002,1965,734,,,,,,,,,,,,,,,,,,,,,,,,,
43,12,43002,1970,598,,,,,,,,,,,,,,,,,,,,,,,,,
43,12,43002,1975,546,,,,,,,,,,,,,,,,,,,,,,,,,
43,12,43002,1981,583,,,,,,,,,,,,,,,,,,,,,,,,,
43,12,43002,1986,636,,,,,,,,,,,,,,,,,,,,,,,,,
43,12,43002,1991,777,,,,,,,,,,,,,,,,,,,,,,,,,
43,8,43003,1497,12,,,,,,,,,,,,,,,,,,,,,,,,,
43,8,43003,1515,15,,,,,,,,,,,,,,,,,,,,,,,,,
43,8,43003,1553,18,,,,,,,,,,,,,,,,,,,,,,,,,
43,8,43003,1717,256,,,,,,,,,,,,,,,,,,,,,,,,,
43,8,43003,1787,363,,,,,,,,,,,,,,,,,,,,,,,,,
43,8,43003,1857,287,,,,,,,,,,,,,,,,,,,,,,,,,
43,8,43003,1860,333,,,,,,,,,,,,,,,,,,,,,,,,,
43,8,43003,1877,282,,,,,,,,,,,,,,,,,,,,,,,,,
43,8,43003,1887,291,,,,,,,,,,,,,,,,,,,,,,,,,
43,8,43003,1900,277,,,,,,,,,,,,,,,,,,,,,,,,,
43,8,43003,1910,318,,,,,,,,,,,,,,,,,,,,,,,,,
43,8,43003,1920,259,,,,,,,,,,,,,,,,,,,,,,,,,
43,8,43003,1930,220,,,,,,,,,,,,,,,,,,,,,,,,,
43,8,43003,1936,208,,,,,,,,,,,,,,,,,,,,,,,,,
43,8,43003,1940,233,,,,,,,,,,,,,,,,,,,,,,,,,
43,8,43003,1945,161,,,,,,,,,,,,,,,,,,,,,,,,,
43,8,43003,1950,147,,,,,,,,,,,,,,,,,,,,,,,,,
43,8,43003,1955,133,,,,,,,,,,,,,,,,,,,,,,,,,
43,8,43003,1960,109,,,,,,,,,,,,,,,,,,,,,,,,,
43,8,43003,1965,111,,,,,,,,,,,,,,,,,,,,,,,,,
43,8,43003,1970,79,,,,,,,,,,,,,,,,,,,,,,,,,
43,8,43003,1975,55,,,,,,,,,,,,,,,,,,,,,,,,,
43,8,43003,1981,76,,,,,,,,,,,,,,,,,,,,,,,,,
43,8,43003,1986,69,,,,,,,,,,,,,,,,,,,,,,,,,
43,8,43003,1991,111,,,,,,,,,,,,,,,,,,,,,,,,,
43,22,43004,1497,35,,,,,,,,,,,,,,,,,,,,,,,,,
43,22,43004,1515,61,,,,,,,,,,,,,,,,,,,,,,,,,
43,22,43004,1553,102,,,,,,,,,,,,,,,,,,,,,,,,,
43,22,43004,1717,714,,,,,,,,,,,,,,,,,,,,,,,,,
43,22,43004,1787,0,,,,,,,,,,,,,,,,,,,,,,,,,
43,22,43004,1857,3451,,,,,,,,,,,,,,,,,,,,,,,,,
43,22,43004,1860,3870,,,,,,,,,,,,,,,,,,,,,,,,,
43,22,43004,1877,4133,,,,,,,,,,,,,,,,,,,,,,,,,
43,22,43004,1887,4320,,,,,,,,,,,,,,,,,,,,,,,,,
43,22,43004,1900,4998,,,,,,,,,,,,,,,,,,,,,,,,,
43,22,43004,1910,5446,,,,,,,,,,,,,,,,,,,,,,,,,
43,22,43004,1920,5609,,,,,,,,,,,,,,,,,,,,,,,,,
43,22,43004,1930,6131,,,,,,,,,,,,,,,,,,,,,,,,,
43,22,43004,1936,6450,,,,,,,,,,,,,,,,,,,,,,,,,
43,22,43004,1940,6087,,,,,,,,,,,,,,,,,,,,,,,,,
43,22,43004,1945,6212,,,,,,,,,,,,,,,,,,,,,,,,,
43,22,43004,1950,5749,,,,,,,,,,,,,,,,,,,,,,,,,
43,22,43004,1955,6764,,,,,,,,,,,,,,,,,,,,,,,,,
43,22,43004,1960,6944,,,,,,,,,,,,,,,,,,,,,,,,,
43,22,43004,1965,6363,,,,,,,,,,,,,,,,,,,,,,,,,
43,22,43004,1970,7070,,,,,,,,,,,,,,,,,,,,,,,,,
43,22,43004,1975,8241,,,,,,,,,,,,,,,,,,,,,,,,,
43,22,43004,1981,7973,,,,,,,,,,,,,,,,,,,,,,,,,
43,22,43004,1986,7997,,,,,,,,,,,,,,,,,,,,,,,,,
43,22,43004,1991,7828,,,,,,,,,,,,,,,,,,,,,,,,,
43,1,43005,1497,122,,,,,,,,,,,,,,,,,,,,,,,,,
43,1,43005,1515,119,,,,,,,,,,,,,,,,,,,,,,,,,
43,1,43005,1553,242,,,,,,,,,,,,,,,,,,,,,,,,,
43,1,43005,1717,1006,,,,,,,,,,,,,,,,,,,,,,,,,
43,1,43005,1787,2847,,,,,,,,,,,,,,,,,,,,,,,,,
43,1,43005,1857,3226,,,,,,,,,,,,,,,,,,,,,,,,,
43,1,43005,1860,3368,,,,,,,,,,,,,,,,,,,,,,,,,
43,1,43005,1877,3026,,,,,,,,,,,,,,,,,,,,,,,,,
43,1,43005,1887,2832,,,,,,,,,,,,,,,,,,,,,,,,,
43,1,43005,1900,1953,,,,,,,,,,,,,,,,,,,,,,,,,
43,1,43005,1910,2235,,,,,,,,,,,,,,,,,,,,,,,,,
43,1,43005,1920,2899,,,,,,,,,,,,,,,,,,,,,,,,,
43,1,43005,1930,2760,,,,,,,,,,,,,,,,,,,,,,,,,
43,1,43005,1936,2663,,,,,,,,,,,,,,,,,,,,,,,,,
43,1,43005,1940,2512,,,,,,,,,,,,,,,,,,,,,,,,,
43,1,43005,1945,2482,,,,,,,,,,,,,,,,,,,,,,,,,
43,1,43005,1950,2458,,,,,,,,,,,,,,,,,,,,,,,,,
43,1,43005,1955,2521,,,,,,,,,,,,,,,,,,,,,,,,,
43,1,43005,1960,2643,,,,,,,,,,,,,,,,,,,,,,,,,
43,1,43005,1965,A,,,,,,,,,,,,,,,,,,,,,,,,,
43,1,43005,1970,3259,,,,,,,,,,,,,,,,,,,,,,,,,
43,1,43005,1975,3285,,,,,,,,,,,,,,,,,,,,,,,,,
43,1,43005,1981,3425,,,,,,,,,,,,,,,,,,,,,,,,,
43,1,43005,1986,3444,,,,,,,,,,,,,,,,,,,,,,,,,
43,1,43005,1991,3367,,,,,,,,,,,,,,,,,,,,,,,,,
43,9,43006,1497,16,,,,,,,,,,,,,,,,,,,,,,,,,
43,9,43006,1515,18,,,,,,,,,,,,,,,,,,,,,,,,,
43,9,43006,1553,20,,,,,,,,,,,,,,,,,,,,,,,,,
43,9,43006,1717,71,,,,,,,,,,,,,,,,,,,,,,,,,
43,9,43006,1787,0,,,,,,,,,,,,,,,,,,,,,,,,,
43,9,43006,1857,1287,,,,,,,,,,,,,,,,,,,,,,,,,
43,9,43006,1860,1331,,,,,,,,,,,,,,,,,,,,,,,,,
43,9,43006,1877,1369,,,,,,,,,,,,,,,,,,,,,,,,,
43,9,43006,1887,1278,,,,,,,,,,,,,,,,,,,,,,,,,
43,9,43006,1900,1380,,,,,,,,,,,,,,,,,,,,,,,,,
43,9,43006,1910,1403,,,,,,,,,,,,,,,,,,,,,,,,,
43,9,43006,1920,1267,,,,,,,,,,,,,,,,,,,,,,,,,
43,9,43006,1930,1215,,,,,,,,,,,,,,,,,,,,,,,,,
43,9,43006,1936,1249,,,,,,,,,,,,,,,,,,,,,,,,,
43,9,43006,1940,1124,,,,,,,,,,,,,,,,,,,,,,,,,
43,9,43006,1945,1224,,,,,,,,,,,,,,,,,,,,,,,,,
43,9,43006,1950,1214,,,,,,,,,,,,,,,,,,,,,,,,,
43,9,43006,1955,1112,,,,,,,,,,,,,,,,,,,,,,,,,
43,9,43006,1960,1021,,,,,,,,,,,,,,,,,,,,,,,,,
43,9,43006,1965,1004,,,,,,,,,,,,,,,,,,,,,,,,,
43,9,43006,1970,925,,,,,,,,,,,,,,,,,,,,,,,,,
43,9,43006,1975,918,,,,,,,,,,,,,,,,,,,,,,,,,
43,9,43006,1981,862,,,,,,,,,,,,,,,,,,,,,,,,,
43,9,43006,1986,837,,,,,,,,,,,,,,,,,,,,,,,,,
43,9,43006,1991,819,,,,,,,,,,,,,,,,,,,,,,,,,
43,8,43007,1497,55,,,,,,,,,,,,,,,,,,,,,,,,,
43,8,43007,1515,81,,,,,,,,,,,,,,,,,,,,,,,,,
43,8,43007,1553,111,,,,,,,,,,,,,,,,,,,,,,,,,
43,8,43007,1717,320,,,,,,,,,,,,,,,,,,,,,,,,,
43,8,43007,1787,1679,,,,,,,,,,,,,,,,,,,,,,,,,
43,8,43007,1857,1054,,,,,,,,,,,,,,,,,,,,,,,,,
43,8,43007,1860,1081,,,,,,,,,,,,,,,,,,,,,,,,,
43,8,43007,1877,1053,,,,,,,,,,,,,,,,,,,,,,,,,
43,8,43007,1887,979,,,,,,,,,,,,,,,,,,,,,,,,,
43,8,43007,1900,971,,,,,,,,,,,,,,,,,,,,,,,,,
43,8,43007,1910,1015,,,,,,,,,,,,,,,,,,,,,,,,,
43,8,43007,1920,944,,,,,,,,,,,,,,,,,,,,,,,,,
43,8,43007,1930,879,,,,,,,,,,,,,,,,,,,,,,,,,
43,8,43007,1936,870,,,,,,,,,,,,,,,,,,,,,,,,,
43,8,43007,1940,806,,,,,,,,,,,,,,,,,,,,,,,,,
43,8,43007,1945,704,,,,,,,,,,,,,,,,,,,,,,,,,
43,8,43007,1950,675,,,,,,,,,,,,,,,,,,,,,,,,,
43,8,43007,1955,680,,,,,,,,,,,,,,,,,,,,,,,,,
43,8,43007,1960,706,,,,,,,,,,,,,,,,,,,,,,,,,
43,8,43007,1965,734,,,,,,,,,,,,,,,,,,,,,,,,,
43,8,43007,1970,695,,,,,,,,,,,,,,,,,,,,,,,,,
43,8,43007,1975,676,,,,,,,,,,,,,,,,,,,,,,,,,
43,8,43007,1981,651,,,,,,,,,,,,,,,,,,,,,,,,,
43,8,43007,1986,637,,,,,,,,,,,,,,,,,,,,,,,,,
43,8,43007,1991,618,,,,,,,,,,,,,,,,,,,,,,,,,
43,9,43008,1497,12,,,,,,,,,,,,,,,,,,,,,,,,,
43,9,43008,1515,14,,,,,,,,,,,,,,,,,,,,,,,,,
43,9,43008,1553,16,,,,,,,,,,,,,,,,,,,,,,,,,
43,9,43008,1717,123,,,,,,,,,,,,,,,,,,,,,,,,,
43,9,43008,1787,0,,,,,,,,,,,,,,,,,,,,,,,,,
43,9,43008,1857,646,,,,,,,,,,,,,,,,,,,,,,,,,
43,9,43008,1860,738,,,,,,,,,,,,,,,,,,,,,,,,,
43,9,43008,1877,955,,,,,,,,,,,,,,,,,,,,,,,,,
43,9,43008,1887,1041,,,,,,,,,,,,,,,,,,,,,,,,,
43,9,43008,1900,1000,,,,,,,,,,,,,,,,,,,,,,,,,
43,9,43008,1910,969,,,,,,,,,,,,,,,,,,,,,,,,,
43,9,43008,1920,944,,,,,,,,,,,,,,,,,,,,,,,,,
43,9,43008,1930,870,,,,,,,,,,,,,,,,,,,,,,,,,
43,9,43008,1936,831,,,,,,,,,,,,,,,,,,,,,,,,,
43,9,43008,1940,809,,,,,,,,,,,,,,,,,,,,,,,,,
43,9,43008,1945,729,,,,,,,,,,,,,,,,,,,,,,,,,
43,9,43008,1950,713,,,,,,,,,,,,,,,,,,,,,,,,,
43,9,43008,1955,644,,,,,,,,,,,,,,,,,,,,,,,,,
43,9,43008,1960,614,,,,,,,,,,,,,,,,,,,,,,,,,
43,9,43008,1965,574,,,,,,,,,,,,,,,,,,,,,,,,,
43,9,43008,1970,551,,,,,,,,,,,,,,,,,,,,,,,,,
43,9,43008,1975,502,,,,,,,,,,,,,,,,,,,,,,,,,
43,9,43008,1981,441,,,,,,,,,,,,,,,,,,,,,,,,,
43,9,43008,1986,426,,,,,,,,,,,,,,,,,,,,,,,,,
43,9,43008,1991,391,,,,,,,,,,,,,,,,,,,,,,,,,
43,8,43009,1497,70,,,,,,,,,,,,,,,,,,,,,,,,,
43,8,43009,1515,88,,,,,,,,,,,,,,,,,,,,,,,,,
43,8,43009,1553,93,,,,,,,,,,,,,,,,,,,,,,,,,
43,8,43009,1717,817,,,,,,,,,,,,,,,,,,,,,,,,,
43,8,43009,1787,2074,,,,,,,,,,,,,,,,,,,,,,,,,
43,8,43009,1857,1998,,,,,,,,,,,,,,,,,,,,,,,,,
43,8,43009,1860,2018,,,,,,,,,,,,,,,,,,,,,,,,,
43,8,43009,1877,1891,,,,,,,,,,,,,,,,,,,,,,,,,
43,8,43009,1887,2067,,,,,,,,,,,,,,,,,,,,,,,,,
43,8,43009,1900,1909,,,,,,,,,,,,,,,,,,,,,,,,,
43,8,43009,1910,1765,,,,,,,,,,,,,,,,,,,,,,,,,
43,8,43009,1920,1808,,,,,,,,,,,,,,,,,,,,,,,,,
43,8,43009,1930,1767,,,,,,,,,,,,,,,,,,,,,,,,,
43,8,43009,1936,1712,,,,,,,,,,,,,,,,,,,,,,,,,
43,8,43009,1940,1552,,,,,,,,,,,,,,,,,,,,,,,,,
